gridRow	gridColumn	spotRow	spotColumn	Name	GeneId	GeneName	ClusterId	Annot
7	1	1	6	QV2-LT0053-120-B05	BF357951	ZCCHC8	Hs.37706	zinc finger, CCHC domain containing 8
7	1	1	7	CM0-FN0042-382-F04	BE835720	FREQ	Hs.301760	frequenin homolog (Drosophila)
7	1	1	8	RC3-CT0254-028-F04	AW854050	ZCWCC3	Hs.421150	zinc finger, CW-type with coiled-coil domain 3
7	1	1	9	MR1-RT0023-002-H02	BF819565	SFPQ	Hs.180610	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)
7	1	1	10	MR0-HT0924-002-D12	BF839141	FLJ23554	Hs.164705	hypothetical protein FLJ23554
7	1	2	1	BLANK				
7	1	2	2	BLANK				
7	1	2	3	RC0-CT0204-021-A11	AK001600	C14orf114	Hs.65797	chromosome 14 open reading frame 114
7	1	2	4	RC4-HT0587-012-C11	BE176854	ALEX2	Hs.48924	armadillo repeat protein ALEX2
7	1	2	5	QV4-HT0894-362-D11	BE933719	CSPG2	Hs.434488	chondroitin sulfate proteoglycan 2 (versican)
7	1	2	6	QV3-NN1023-168-C02	AW902169	DKFZP564F0522	Hs.23060	DKFZP564F0522 protein
7	1	2	7	MR1-RT0041-007-A04	BF822157	SORCS2	Hs.21061	sortilin-related VPS10 domain containing receptor 2
7	1	2	8	RC0-NT0156-031-F05	NM_002424	MMP27	Hs.161839	matrix metalloproteinase 27
7	1	2	9	MR3-UM0065-112-G10	AW801187	KLK8	Hs.104570	kallikrein 8 (neuropsin/ovasin)
7	1	2	10	CM1-HT0760-252-C10	BE716212	ZNF75A	Hs.50456	zinc finger protein 75a
7	1	3	1	MR3-BT0550-101-B06	BC012367	MAL2	Hs.76550	mal, T-cell differentiation protein 2
7	1	3	2	QV3-DT0045-063-D07	AW605328	SMURF1	Hs.436249	E3 ubiquitin ligase SMURF1
7	1	3	3	RC3-BT0661-022-A11	BE926760	DC-UbP	Hs.179852	dendritic cell-derived ubiquitin-like protein
7	1	3	4	CM0-HT0245-077-E11	BE148919	FLJ14753	Hs.13453	hypothetical protein FLJ14753
7	1	3	5	PM3-ET0272-004-C12	BI017810	BCL3	Hs.31210	B-cell CLL/lymphoma 3
7	1	3	6	QV2-PT0012-124-D02	AW875596	STAR	Hs.440760	steroidogenic acute regulatory protein
7	1	3	7	CM1-ET0192-668-G07	BF884644	EVL	Hs.241471	Enah/Vasp-like
7	1	3	8	QV4-UM0095-391-A12	AB051487	DUSP16	Hs.528685	dual specificity phosphatase 16
7	1	3	9	MR0-HT0559-024-C10	BE708471	DKFZp761I2123	Hs.77978	hypothetical protein DKFZp761I2123
7	1	3	10	MR3-HN0063-004-E06	BI000099	FLJ20186	Hs.62771	hypothetical protein FLJ20186
7	1	4	1	RC2-NT0112-012-B07	BE766996	ADORA1	Hs.77867	adenosine A1 receptor
7	1	4	2	QV1-GN0320-523-E07	BG009490	MBD3	Hs.178728	methyl-CpG binding domain protein 3
7	1	4	3	CM1-NN1006-154-D12	AL049970	PRKRIR	Hs.177574	protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)
7	1	4	4	CM1-UM0031-169-G03	AW796612	MRPS15	Hs.352839	mitochondrial ribosomal protein S15
7	1	4	5	QV4-BN0090-163-E10	BQ311060	GART	Hs.82285	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
7	1	4	6	QV0-ET0148-456-E04	U47927	GNB3	Hs.3759	guanine nucleotide binding protein (G protein), beta polypeptide 3
7	1	4	7	MR4-NT0141-201-A12	BC012423	SOD2	Hs.384944	superoxide dismutase 2, mitochondrial
7	1	4	8	PM0-HT1311-001-G11	AL137381	FLJ22318	Hs.22753	hypothetical protein FLJ22318
7	1	4	9	MR0-CT0452-201-B03	BF083459	MK-STYX	Hs.11615	map kinase phosphatase-like protein MK-STYX
7	1	4	10	PM0-HT0911-003-B04	BF155735	KIAA0672	Hs.471906	KIAA0672 gene product
7	1	5	1	PM2-BT0723-003-E12	BF082683	SERTAD4	Hs.445835	SERTA domain containing 4
7	1	5	2	RC0-NT0013-021-C08	AW888773	KIAA0494	Hs.269902	KIAA0494 gene product
7	1	5	3	CM0-NN1156-629-D02	NM_080611	DUSP15	Hs.375624	dual specificity phosphatase-like 15
7	1	5	4	QV1-EN0132-528-C11	BF851644	GAB3	Hs.118494	GRB2-associated binding protein 3
7	1	5	5	RC0-CN0026-031-H03	AW842083	FLJ32731	Hs.191320	hypothetical protein FLJ32731
7	1	5	6	QV1-DT0071-083-B02	AW939345	TEX10	Hs.180236	testis expressed gene 10
7	1	5	7	CM0-NN1010-281-E08	AW901127	ARNTL	Hs.65734	aryl hydrocarbon receptor nuclear translocator-like
7	1	5	8	MR4-HN0054-002-E08	BI004571	PBX3	Hs.294101	pre-B-cell leukemia transcription factor 3
7	1	5	9	QV2-HT0540-357-E07	BF087374	STK25	Hs.155206	serine/threonine kinase 25 (STE20 homolog, yeast)
7	1	5	10	MR0-UT0047-302-A01	BF910788	HNRPU	Hs.166463	heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)
7	1	6	1	RC2-ET0021-011-F03	AW946603	STK11	Hs.301772	serine/threonine kinase 11 (Peutz-Jeghers syndrome)
7	1	6	2	RC3-GN0089-021-H04	AK002093	VDP	Hs.325948	vesicle docking protein p115
7	1	6	3	QV1-HT0412-123-C06	BE160026	TRIM36	Hs.429642	tripartite motif-containing 36
7	1	6	4	RC3-NT0221-011-E08	BF930897	RAPGEF2	Hs.373588	Rap guanine nucleotide exchange factor (GEF) 2
7	1	6	5	IL3-ST0023-005-E07	AW062903	ATP9B	Hs.321101	ATPase, Class II, type 9B
7	1	6	6	QV2-PT0012-186-C04	AW875716	SLC41A3	Hs.247547	solute carrier family 41, member 3
7	1	6	7	QV3-CT0195-005-D02	AW375799	MIS12	Hs.267194	homolog of yeast Mis12
7	1	6	8	QV3-OT0063-165-G07	AW884072	CPZ	Hs.78068	carboxypeptidase Z
7	1	6	9	QV3-ET0099-390-B07	BQ330774	LOC90701	Hs.45107	similar to signal peptidase complex (18kD)
7	1	6	10	RC0-FN0025-021-E06	BC008357		Hs.517647	Clone IMAGE:3605655, mRNA
7	1	7	1	RC0-HT0934-028-F05	BF089530	HLCS	Hs.371350	holocarboxylase synthetase (biotin-[proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)
7	1	7	2	QV1-GN0320-552-G10	BG010288	RGS19IP1	Hs.6454	regulator of G-protein signalling 19 interacting protein 1
7	1	7	3	QV4-EN0032-223-A03	BE826174	ALCAM	Hs.10247	activated leukocyte cell adhesion molecule
7	1	7	4	CM1-AN0080-523-E02	BF735246	Lrp2bp	Hs.508154	low density lipoprotein receptor-related protein binding protein
7	1	7	5	RC4-CN0048-014-F07	AW844213	C1GALT2	Hs.134856	core 1 UDP-galactose:N-acetylgalactosamine-alpha-R beta 1,3-galactosyltransferase 2
7	1	7	6	QV2-HT0697-254-C10	BE711484	DDB1	Hs.290758	damage-specific DNA binding protein 1, 127kDa
7	1	7	7	CM1-UM0039-173-F02	AW797475	PRPS2	Hs.104123	phosphoribosyl pyrophosphate synthetase 2
7	1	7	8	CM0-GN0162-623-E02	BG002017	CSF2RB	Hs.285401	colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage)
7	1	7	9	MR1-RT0028-003-C06	BC000481	PKM2	Hs.198281	pyruvate kinase, muscle
7	1	7	10	CM0-ET0124-681-C11	BF874573	COG1	Hs.283109	component of oligomeric golgi complex 1
7	1	8	1	QV2-LT0051-097-F09	AW838112	ZDHHC3	Hs.61430	zinc finger, DHHC domain containing 3
7	1	8	2	RC0-CT0379-032-B01	AW862379	FLJ20584	Hs.235095	hypothetical protein FLJ20584
7	1	8	3	RC3-BN0036-015-D06	AW994440	SLC35B1	Hs.154073	solute carrier family 35, member B1
7	1	8	4	CM1-CT0605-671-A12	BC005807	SCD	Hs.119597	stearoyl-CoA desaturase (delta-9-desaturase)
7	1	8	5	RC2-HT0560-014-D12	BE173625	ZNF483	Hs.129257	zinc finger protein 483
7	1	8	6	QV0-CT0179-049-G12	AK056832		Hs.14662	CDNA FLJ32270 fis, clone PROST1000527
7	1	8	7	MR0-SN0040-006-B02	BE841311	GFPT2	Hs.30332	glutamine-fructose-6-phosphate transaminase 2
7	1	8	8	MR1-RT0028-004-B04	BF819994	PARD6A	Hs.112933	par-6 partitioning defective 6 homolog alpha (C.elegans)
7	1	8	9	QV1-CT0115-006-G06	BQ316492	MET	Hs.419124	met proto-oncogene (hepatocyte growth factor receptor)
7	1	8	10	PM0-HT0913-008-D11	BG994014	SEC3L1	Hs.221377	SEC3-like 1 (S. cerevisiae)
7	1	9	1	RC2-HT0776-013-E01	BE717323	DNAJA3	Hs.6216	DnaJ (Hsp40) homolog, subfamily A, member 3
7	1	9	2	CM1-NN0211-474-G12	BF944991	NTRK3	Hs.26776	neurotrophic tyrosine kinase, receptor, type 3
7	1	9	3	QV1-MT0227-506-C09	BF897809	EVI2B	Hs.5509	ecotropic viral integration site 2B
7	1	9	4	CM0-PT0053-326-G11	AW877509	KPNA1	Hs.161008	karyopherin alpha 1 (importin alpha 5)
7	1	9	5	RC4-CT0036-001-G12	AI940198	MLLT4	Hs.100469	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4
7	1	9	6	QV4-HT0894-355-F01	BE720657	PROL4	Hs.408153	proline rich 4 (lacrimal)
7	1	9	7	QV2-MT0130-472-A07	BF892692	KIAA0350	Hs.380599	KIAA0350 protein
7	1	9	8	QV1-GN0319-526-C06	BG009548	CYP19A1	Hs.187471	cytochrome P450, family 19, subfamily A, polypeptide 1
7	1	9	9	MR1-CT0529-002-E09	AK057803	ANKRD11	Hs.402727	ankyrin repeat domain 11
7	1	9	10	MR0-HT0448-004-E11	BC005308	TGFA	Hs.170009	transforming growth factor, alpha
7	1	10	1	PM3-LT0032-006-B02	AW580769	C10orf45	Hs.103378	chromosome 10 open reading frame 45
7	1	10	2	CM0-CI0095-648-H10	BC002861	FLJ20232	Hs.505742	hypothetical protein FLJ20232
7	1	10	3	IL3-ST0024-001-F10	AI940645	IMP4	Hs.91579	U3 snoRNP protein 4 homolog
7	1	10	4	RC0-NT0155-031-C06	BF928548	TAGAP	Hs.123581	T-cell activation GTPase activating protein
7	1	10	5	CM1-BN0111-161-B08	BE004649	MAPRE1	Hs.408754	microtubule-associated protein, RP/EB family, member 1
7	1	10	6	QV0-HT0368-099-F10	BE156600	SLC26A6	Hs.436194	solute carrier family 26, member 6
7	1	10	7	MR3-HN0062-006-E09	BI000596	MOV10	Hs.512586	Mov10, Moloney leukemia virus 10, homolog (mouse)
7	1	10	8	RC6-ST0170-021-B05	AW389707	BCAS2	Hs.22960	breast carcinoma amplified sequence 2
7	1	10	9	PM0-SN0014-001-F07	AW864111	SEC24A	Hs.211612	SEC24 related gene family, member A (S. cerevisiae)
7	1	10	10	MR0-HT0209-109-E05	BE146235	ELF4	Hs.151139	E74-like factor 4 (ets domain transcription factor)
7	2	1	1	THR				
7	2	1	2	BLANK				
7	2	1	3	RC4-HN0114-011-C11	BC000043	ARF4L	Hs.183153	ADP-ribosylation factor 4-like
7	2	1	4	RC2-ST0165-011-H03	AF085351		Hs.128434	ELISC-1 mRNA, partial cds
7	2	1	5	QV0-EN0058-442-A03	BC011672	KIAA0514	Hs.523375	KIAA0514
7	2	1	6	CM0-GN0077-558-D08	BF086476	AHR	Hs.170087	aryl hydrocarbon receptor
7	2	1	7	QV4-HT0536-145-C06	BE170214	PLK3	Hs.153640	polo-like kinase 3 (Drosophila)
7	2	1	8	MR1-HT1136-004-C02	BF843436	POLR3E	Hs.355714	polymerase (RNA) III (DNA directed) polypeptide E (80kD)
7	2	1	9	CM2-BN0023-087-E05	AW992380	MST4	Hs.23643	Mst3 and SOK1-related kinase
7	2	1	10	CM0-NN1004-273-C02	AW900129	FLJ43806	Hs.531424	hypothetical protein FLJ43806
7	2	2	1	BLANK				
7	2	2	2	BLANK				
7	2	2	3	CM1-NT0270-691-A03	BF935477	WDR20	Hs.55209	WD repeat domain 20
7	2	2	4	MR0-HT0078-003-G04	AW365700	PDE6D	Hs.48291	phosphodiesterase 6D, cGMP-specific, rod, delta
7	2	2	5	MR2-EN0094-002-F03	BF854537	CLG	Hs.111217	likely ortholog of mouse common-site lymphoma/leukemia GEF
7	2	2	6	QV2-NN0045-408-A09	BF943011	IL16	Hs.170359	interleukin 16 (lymphocyte chemoattractant factor)
7	2	2	7	QV3-GN0205-433-C12	BF992030	PRLR	Hs.212892	prolactin receptor
7	2	2	8	QV3-BN0045-120-F02	AW996072	STIM1	Hs.74597	stromal interaction molecule 1
7	2	2	9	MR3-KT0048-001-F01	BF739410	RUNX1	Hs.410774	runt-related transcription factor 1 (acute myeloid leukemia 1; aml1 oncogene)
7	2	2	10	MR1-HN0069-010-C02	NM_002205	ITGA5	Hs.149609	integrin, alpha 5 (fibronectin receptor, alpha polypeptide)
7	2	3	1	RC4-AN0066-012-G06	AF260665	MYST1	Hs.42343	MYST histone acetyltransferase 1
7	2	3	2	QV0-CT0383-131-G08	AW860530	ADSS	Hs.90011	adenylosuccinate synthase
7	2	3	3	MR0-RT0033-103-A10	BI009174	GTF2A2	Hs.279528	general transcription factor IIA, 2, 12kDa
7	2	3	4	QV0-CT0225-198-C07	AW852312	RANBP2	Hs.199179	RAN binding protein 2
7	2	3	5	QV0-CT0224-057-F10	AW752983	PLP2	Hs.77422	proteolipid protein 2 (colonic epithelium-enriched)
7	2	3	6	PM3-CI0158-002-F09	Y13834	ZMPSTE24	Hs.25846	zinc metalloproteinase (STE24 homolog, yeast)
7	2	3	7	CM1-BN0117-183-D10	BE005476	B4GALT1	Hs.396798	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1
7	2	3	8	QV4-FT0004-301-H02	BE768273	COVA1	Hs.155185	cytosolic ovarian carcinoma antigen 1
7	2	3	9	QV1-CT0417-313-F10	BE697387	C9orf45	Hs.21379	chromosome 9 open reading frame 45
7	2	3	10	MR3-HT0446-201-G05	BE161577	FLJ14957	Hs.10119	hypothetical protein FLJ14957
7	2	4	1	RC0-TN0080-027-H09	BF092221	PDHB	Hs.161357	pyruvate dehydrogenase (lipoamide) beta
7	2	4	2	RC4-CI0167-011-H03	BF813966	VRK2	Hs.82771	vaccinia related kinase 2
7	2	4	3	RC5-BT0503-031-B12	NM_006247	PPP5C	Hs.431861	protein phosphatase 5, catalytic subunit
7	2	4	4	CM1-CT0337-068-G02	AF139131	BECN1	Hs.12272	beclin 1 (coiled-coil, myosin-like BCL2 interacting protein)
7	2	4	5	QV4-NT0040-174-F03	AW890446	EFEMP1	Hs.76224	EGF-containing fibulin-like extracellular matrix protein 1
7	2	4	6	QV2-BT0258-014-D01	AW370562	PLOD	Hs.75093	procollagen-lysine, 2-oxoglutarate 5-dioxygenase (lysine hydroxylase, Ehlers-Danlos syndrome type VI)
7	2	4	7	MR0-GN0176-201-F11	BF993159	CAPZA2	Hs.369579	capping protein (actin filament) muscle Z-line, alpha 2
7	2	4	8	PM0-BN0144-007-G04	BF752017	CBL	Hs.41324	Cas-Br-M (murine) ecotropic retroviral transforming sequence
7	2	4	9	QV3-OT0065-231-B09	BE833284	LMO2	Hs.283063	LIM domain only 2 (rhombotin-like 1)
7	2	4	10	PM0-HN0073-008-B08	BI004008	NCF2	Hs.949	neutrophil cytosolic factor 2 (65kDa, chronic granulomatous disease, autosomal 2)
7	2	5	1	RC2-FN0094-012-B07	BF370831	HEMK	Hs.345319	HEMK homolog 7kb
7	2	5	2	RC2-CI0089-013-G11	BF806390	USP1	Hs.35086	ubiquitin specific protease 1
7	2	5	3	QV4-NN0039-197-D04	AW895945	MAPT	Hs.101174	microtubule-associated protein tau
7	2	5	4	RC0-NT0124-021-E03	BE767422	COPS7B	Hs.335061	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis)
7	2	5	5	QV4-OT0035-124-B03	AW881364	RAE1	Hs.371698	RAE1 RNA export 1 homolog (S. pombe)
7	2	5	6	QV2-OT0062-091-A08	AB018290	MBC2	Hs.8309	likely ortholog of mouse membrane bound C2 domain containing protein
7	2	5	7	QV3-DT0045-063-B10	AW937744	ATF7IP	Hs.272210	activating transcription factor 7 interacting protein
7	2	5	8	MR4-ST0125-019-D09	BE937385	MAIL	Hs.390476	molecule possessing ankyrin repeats induced by lipopolysaccharide (MAIL), homolog of mouse
7	2	5	9	MR0-CT0451-001-F03	BE927549	ZNF627	Hs.14831	zinc finger protein 627
7	2	5	10	PM3-KT0001-009-F05	AB018319	KIAA0776	Hs.149367	KIAA0776
7	2	6	1	RC2-BN0120-014-E08	BE005724	TES	Hs.129129	testis derived transcript (3 LIM domains)
7	2	6	2	CM0-ET0122-665-H03	BF872574	AKT1	Hs.368861	v-akt murine thymoma viral oncogene homolog 1
7	2	6	3	CM3-FT0100-242-C11	BE771970	SIRT2	Hs.375214	sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae)
7	2	6	4	RC1-GN0198-014-G08	BG013212	ADAMTS6	Hs.279874	a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 6
7	2	6	5	MR0-CT0068-002-A04	AW375018	FLJ30973	Hs.50841	hypothetical protein FLJ30973
7	2	6	6	QV2-NN0045-571-E03	BF963911	MRPS6	Hs.268016	mitochondrial ribosomal protein S6
7	2	6	7	QV1-HT0638-200-F10	BF353343	SPPL3	Hs.21143	signal peptide peptidase 3
7	2	6	8	QV3-ET0198-497-G02	BF879627	MKNK2	Hs.512094	MAP kinase-interacting serine/threonine kinase 2
7	2	6	9	MR1-RT0041-001-B01	AK026286		Hs.306837	CDNA: FLJ22633 fis, clone HSI06502
7	2	6	10	MR0-NN1170-302-D12	BF953844	NACSIN	Hs.16218	NPF/calponin-like protein
7	2	7	1	RC2-UT0023-012-F10	BE698680	ELL2	Hs.192221	elongation factor, RNA polymerase II, 2
7	2	7	2	PM3-MT0104-002-H01	BE935014	PTPRC	Hs.444324	protein tyrosine phosphatase, receptor type, C
7	2	7	3	RC2-CT0163-003-H06	AW375362	FLOT2	Hs.18799	flotillin 2
7	2	7	4	RC2-HT0977-017-C12	M23204	OAT	Hs.75485	ornithine aminotransferase (gyrate atrophy)
7	2	7	5	QV3-DT0045-046-F12	AW364879	CHD2	Hs.436764	chromodomain helicase DNA binding protein 2
7	2	7	6	RC2-HT0273-011-B08	AW380599	HDGFRP3	Hs.127842	hepatoma-derived growth factor, related protein 3
7	2	7	7	CM1-FN0105-295-F02	AF047182	NDUFA6	Hs.274416	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa
7	2	7	8	MR1-CT0748-001-B04	U63008	HGD	Hs.116992	homogentisate 1,2-dioxygenase (homogentisate oxidase)
7	2	7	9	QV2-BT0616-446-H04	BF744712	RAPGEF1	Hs.130969	Rap guanine nucleotide exchange factor (GEF) 1
7	2	7	10	PM0-AN0033-001-A05	BE811966	ARHGEF5	Hs.334	Rho guanine nucleotide exchange factor (GEF) 5
7	2	8	1	RC2-FT0128-017-G11	BE772716	PEX10	Hs.449936	peroxisome biogenesis factor 10
7	2	8	2	PM3-ET0272-008-B07	BI017577	FLJ12949	Hs.104938	hypothetical protein FLJ12949
7	2	8	3	PM2-TN0101-001-A03	BF092243	BTBD1	Hs.321501	BTB (POZ) domain containing 1
7	2	8	4	CM1-AN0080-548-D09	BF735820	EDNRB	Hs.82002	endothelin receptor type B
7	2	8	5	MR1-CT0056-005-A08	AW374526	PPAP2C	Hs.24879	phosphatidic acid phosphatase type 2C
7	2	8	6	QV0-GN0140-430-A10	BF987688	N4BP1	Hs.323712	Nedd4 binding protein 1
7	2	8	7	QV4-NT0251-599-A04	BF923917	FLJ21736	Hs.268700	esterase 31
7	2	8	8	QV0-EN0058-441-G07	BQ329642	APR-3	Hs.9527	apoptosis related protein APR-3
7	2	8	9	QV4-CI0151-601-B05	AL109773	KIAA1055	Hs.438702	KIAA1055 protein
7	2	8	10	PM0-OT0216-003-F06	BI044561	CD53	Hs.443057	CD53 antigen
7	2	9	1	QV0-CT0387-167-G10	BQ317121	CUL2	Hs.82919	cullin 2
7	2	9	2	RC3-FN0201-011-C01	BF855137	SCP2	Hs.75760	sterol carrier protein 2
7	2	9	3	CM0-CI0060-585-F12	BF798513	ARFRP2	Hs.152664	ADP-ribosylation factor related protein 2
7	2	9	4	MR4-NT0142-201-D04	BF924195	MYH10	Hs.280311	myosin, heavy polypeptide 10, non-muscle
7	2	9	5	MR3-GN0185-008-F04	BG004696	COL14A1	Hs.512555	collagen, type XIV, alpha 1 (undulin)
7	2	9	6	QV4-FT0006-206-A07	AW949167	KIAA1228	Hs.388073	KIAA1228 protein
7	2	9	7	PM2-DT0042-002-D06	X12654	CHC1	Hs.196769	chromosome condensation 1
7	2	9	8	MR1-HT1068-009-F04	BF841662	KIAA1462	Hs.192726	KIAA1462
7	2	9	9	RC0-HT0771-031-D04	BE717078	PIM1	Hs.81170	pim-1 oncogene
7	2	9	10	MR0-NN0087-001-D07	BC013992	MAPK3	Hs.861	mitogen-activated protein kinase 3
7	2	10	1	RC2-BT0522-014-D06	BE071837	LOC55971	Hs.23449	insulin receptor tyrosine kinase substrate
7	2	10	2	CM2-NN0032-152-B08	AW894514	FLJ11342	Hs.266514	hypothetical protein FLJ11342
7	2	10	3	CM3-GN0049-297-B01	BE767811	GOLGA5	Hs.241572	golgi autoantigen, golgin subfamily a, 5
7	2	10	4	CM1-AN0080-537-C12	BF735301	RFX2	Hs.100007	regulatory factor X, 2 (influences HLA class II expression)
7	2	10	5	QV1-GN0207-494-H07	BG004214	TDE2L	Hs.443695	tumor differentially expressed 2-like
7	2	10	6	QV4-CI0151-600-E12	BF813119	AKAP8L	Hs.96200	A kinase (PRKA) anchor protein 8-like
7	2	10	7	QV3-BT0537-069-B01	AW602088	DNMT1	Hs.202672	DNA (cytosine-5-)-methyltransferase 1
7	2	10	8	MR3-HT0487-104-F12	AW607658	UACA	Hs.49753	uveal autoantigen with coiled-coil domains and ankyrin repeats
7	2	10	9	MR1-DT0060-002-B01	BE762418	RPL5	Hs.469653	ribosomal protein L5
7	2	10	10	RC1-HT0255-011-D07	BE149368	LGR6	Hs.59483	leucine-rich repeat-containing G protein-coupled receptor 6
7	3	1	1	DAP				
7	3	1	2	BLANK				
7	3	1	3	CM1-GN0160-498-A04	BF991017	SEC24C	Hs.512852	SEC24 related gene family, member C (S. cerevisiae)
7	3	1	4	PM0-DT0035-001-A01	AW364588	KHDRBS3	Hs.13565	KH domain containing, RNA binding, signal transduction associated 3
7	3	1	5	QV0-AN0048-327-E06	BF325990	NIN	Hs.385985	ninein (GSK3B interacting protein)
7	3	1	6	QV2-NT0048-347-C12	BF090536	GSTA4	Hs.169907	glutathione S-transferase A4
7	3	1	7	RC3-GN0271-011-F03	BG012081	FLJ11362	Hs.8929	hypothetical protein FLJ11362
7	3	1	8	QV0-CI0199-507-C01	BF809347	TIMM50	Hs.355819	translocase of inner mitochondrial membrane 50 homolog (yeast)
7	3	1	9	CM0-AN0004-478-B06	BE810796	UBE3B	Hs.305834	ubiquitin protein ligase E3B
7	3	1	10	PM3-NT0317-002-G10	BQ345739	FBXW1B	Hs.280385	F-box and WD-40 domain protein 1B
7	3	2	1	BLANK				
7	3	2	2	BLANK				
7	3	2	3	PM3-GN0303-007-H11	BI055725	MCCC1	Hs.47649	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)
7	3	2	4	RC2-BN0074-017-F01	BE000998	SLC39A8	Hs.284205	solute carrier family 39 (zinc transporter), member 8
7	3	2	5	MR3-UT0050-004-H04	BF094759	CYP27B1	Hs.199270	cytochrome P450, family 27, subfamily B, polypeptide 1
7	3	2	6	QV0-BT0703-239-B04	BE694347	PLDN	Hs.7037	pallidin homolog (mouse)
7	3	2	7	CM0-TN0036-502-G04	BE843445	RNP24	Hs.75914	coated vesicle membrane protein
7	3	2	8	MR1-SN0060-002-B11	AW868303	SPATA13	Hs.27268	spermatogenesis associated 13
7	3	2	9	MR0-BN0115-012-D12	BF749405	ABLIM1	Hs.442540	actin binding LIM protein 1
7	3	2	10	PM3-CT0800-011-B12	BQ320611	SRCAP	Hs.136227	Snf2-related CBP activator protein
7	3	3	1	CM3-HT0510-083-G03	AW607970	RASSF4	Hs.512774	Ras association (RalGDS/AF-6) domain family 4
7	3	3	2	QV1-DT0069-057-B09	AW605530	LMNB2	Hs.76084	lamin B2
7	3	3	3	RC0-GN0274-031-F03	BC016037	BCL2L13	Hs.310922	BCL2-like 13 (apoptosis facilitator)
7	3	3	4	RC4-CN0007-013-G02	AW840703	TRPM4	Hs.31608	transient receptor potential cation channel, subfamily M, member 4
7	3	3	5	QV4-HT0401-064-C12	AW384634	NPR2	Hs.78518	natriuretic peptide receptor B/guanylate cyclase B (atrionatriuretic peptide receptor B)
7	3	3	6	QV0-HT0366-074-E08	AW383955	FLJ20073	Hs.65641	FLJ20073 protein
7	3	3	7	CM1-NN1003-184-A12	BC007066	CDA11	Hs.429857	CDA11 protein
7	3	3	8	QV3-BT0815-350-H12	BQ304280	IGFBP5	Hs.512226	insulin-like growth factor binding protein 5
7	3	3	9	MR0-MT0124-202-A08	BF089931	RNF6	Hs.136885	ring finger protein (C3H2C3 type) 6
7	3	3	10	MR3-SN0010-107-C04	AW863780	LOC92912	Hs.95262	hypothetical protein LOC92912
7	3	4	1	QV0-NN1021-337-F03	BE702003	CLCN6	Hs.371458	chloride channel 6
7	3	4	2	QV1-NN0228-440-A06	BF951819	CCRK	Hs.26322	cell cycle related kinase
7	3	4	3	CM0-CN0039-166-D05	AK026365		Hs.521016	CDNA: FLJ22712 fis, clone HSI13435
7	3	4	4	RC0-NT0124-021-D10				
7	3	4	5	QV3-ET0196-372-H01	BF880644	FOSB	Hs.75678	FBJ murine osteosarcoma viral oncogene homolog B
7	3	4	6	QV0-HT0368-181-C05	BQ350339	EIF5B	Hs.158688	eukaryotic translation initiation factor 5B
7	3	4	7	RC0-NT0122-031-A02	AB003698	CDC7	Hs.28853	CDC7 cell division cycle 7 (S. cerevisiae)
7	3	4	8	PM0-OT0216-004-C11	BI044793	NAB2	Hs.159223	NGFI-A binding protein 2 (EGR1 binding protein 2)
7	3	4	9	MR0-HT0559-029-G06	BE708369	MIZ1	Hs.441069	Msx-interacting-zinc finger
7	3	4	10	PM0-HT1077-002-C08	M14083	SERPINE1	Hs.414795	serine (or cysteine) proteinase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1
7	3	5	1	RC1-GN0269-011-F12	BG011583	NEB	Hs.386131	nebulin
7	3	5	2	CM3-HT0769-197-H04	AK026818		Hs.279898	CDNA: FLJ23165 fis, clone LNG09846
7	3	5	3	RC2-CS0018-014-A04	BF229843	SELH	Hs.412817	selenoprotein H
7	3	5	4	MR4-GN0228-001-C12	BQ368003	ETV6	Hs.171262	ets variant gene 6 (TEL oncogene)
7	3	5	5	QV0-BN0042-389-H04	BF082157	ZNF197	Hs.157035	zinc finger protein 197
7	3	5	6	CM0-HT1297-781-B02	BG995472	RRM2B	Hs.512592	ribonucleotide reductase M2 B (TP53 inducible)
7	3	5	7	MR4-TN0112-202-G07	D50310	CCNI	Hs.369110	cyclin I
7	3	5	8	PM0-HT0425-001-C08	AW384969	KIAA1279	Hs.279580	KIAA1279
7	3	5	9	CM0-PT0048-146-F12	AW581684	OGG1	Hs.380271	<img alt="surprise" width="15" height="15" src="http://www.maiges.org/lwmoodle/pix/s/surprise.gif" />xoguanine DNA glycosylase
7	3	5	10	PM0-HN0073-003-C11	AK057093		Hs.474866	CDNA FLJ32531 fis, clone SMINT2000227
